Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
233,2,50,769,1,0,768,1061,996,24999,35600,17800,266,0,0,0,121,0,88,29,0,2532.97,0.0770051,0,0,0,768,0,1,0,266,0,0,0,11,0,52309,0,0,1,1,1,1,0
234,3,52,757,0,0,757,1017,1018,24877,35400,17700,254,0,0,0,109,0,74,29,0,2655.15,0.0808372,0,0,0,757,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,50,707,76,388,243,1020,1028,24828,29000,14500,230,17,0,0,91,0,70,26,0,2704.15,0.0911428,17,17,0,243,388,5,71,121,92,17,1461,1418,2452,5797959,0,0,68,56,52,67,0
234,4,51,759,1,6,752,1030,1035,24810,36800,18400,246,0,0,0,97,0,85,26,0,2722.15,0.0664492,0,0,0,752,6,1,0,246,0,0,6,13,17,33925,0,0,1,1,1,1,0
234,2,50,749,1,0,748,1066,1026,24853,35400,17700,273,0,0,0,74,0,69,25,0,2679.15,0.0711508,0,0,0,748,0,1,0,273,0,0,0,11,0,50345,0,0,1,1,1,1,0
235,3,52,756,0,0,756,1018,1029,24855,38600,19300,269,0,0,0,100,0,73,28,0,2677.32,0.0750041,0,0,0,756,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1,50,711,66,406,239,1019,1048,24912,33600,16800,256,28,0,0,99,0,64,31,0,2620.32,0.0932464,28,28,0,239,406,4,62,119,109,28,1632,1169,2684,4909029,0,0,58,44,42,55,0
235,4,51,752,1,8,743,1037,1065,24805,35960,17980,258,0,0,0,95,0,69,33,0,2727.32,0.0739714,0,0,0,743,8,1,0,257,1,0,8,13,25,32564,0,0,1,1,1,1,0
235,2,50,741,1,0,740,1061,1012,24965,33600,16800,214,1,0,0,95,0,84,19,0,2567.32,0.0756821,1,1,0,740,0,1,0,213,0,1,0,11,0,48401,0,0,1,1,1,1,0
236,3,52,762,0,0,762,1024,1036,24841,34000,17000,249,0,0,0,88,0,61,21,0,2691.48,0.0693606,0,0,0,762,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1,50,744,70,433,241,1007,1074,24828,27840,13920,231,22,0,0,111,0,59,19,0,2704.48,0.0779857,22,22,0,241,433,2,68,121,88,22,1739,1186,2813,5028765,0,0,63,47,45,56,0
236,4,51,772,0,12,760,1045,1030,24982,36800,18400,261,1,0,0,106,0,65,21,0,2550.48,0.0758431,1,1,0,760,12,0,0,260,0,1,12,0,34,0,0,0,0,0,0,0,0
236,2,50,742,0,0,742,1084,1023,24946,35600,17800,241,0,0,0,97,0,76,20,0,2586.48,0.0764083,0,0,0,742,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0
237,3,52,766,0,0,766,1028,1026,24793,36200,18100,244,0,0,0,95,0,68,23,0,2739.64,0.0791613,0,0,0,766,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1,50,745,70,450,225,1006,1054,24883,28120,14060,254,14,0,0,100,0,74,25,0,2649.64,0.0971438,14,14,0,225,450,3,67,131,109,14,1868,1189,2957,4989072,0,0,59,49,44,57,0
237,4,51,763,0,19,744,1057,1041,24866,35040,17520,263,0,0,0,96,0,80,26,0,2666.64,0.0693066,0,0,0,744,19,0,0,259,4,0,24,0,59,0,0,0,0,0,0,0,0
237,2,50,717,0,0,717,1095,1011,24862,38600,19300,269,0,0,0,88,0,79,33,0,2670.64,0.0726541,0,0,0,717,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0
238,3,52,752,0,0,752,1043,1023,24834,39800,19900,277,0,0,0,92,0,69,37,0,2698.8,0.0756808,0,0,0,752,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1,50,758,66,476,216,1026,1033,24919,30640,15320,249,23,0,0,104,0,63,28,0,2613.8,0.0942263,23,23,0,216,476,5,61,119,107,23,2022,1067,3157,4600958,0,0,57,43,39,51,0
238,4,51,757,0,25,732,1052,1030,24720,34240,17120,244,0,0,0,108,0,81,33,0,2812.8,0.0761029,0,0,0,732,25,0,0,240,4,0,43,0,94,0,0,0,0,0,0,0,0
238,2,50,728,0,0,728,1077,999,24970,30200,15100,215,0,0,0,98,0,69,18,0,2562.8,0.0691877,0,0,0,728,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0
239,3,52,747,0,0,747,1049,1043,24849,35200,17600,247,0,0,0,101,0,83,23,0,2683.95,0.067809,0,0,0,747,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,50,788,65,513,210,1033,1001,24808,30240,15120,259,19,0,0,105,0,59,16,0,2724.95,0.0853067,19,19,0,210,513,4,61,121,119,19,2207,1011,3414,4351348,0,0,56,40,36,48,0
239,4,51,759,0,31,728,1065,1012,24814,36520,18260,258,0,0,0,107,0,83,22,0,2718.95,0.0821495,0,0,0,728,31,0,0,256,2,0,62,0,125,0,0,0,0,0,0,0,0
239,2,50,741,0,0,741,1062,1014,24974,36800,18400,254,0,0,0,105,0,72,20,0,2558.95,0.0848609,0,0,0,741,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0
240,3,52,765,0,0,765,1047,1046,24882,32800,16400,240,0,0,0,105,0,65,22,0,2651.09,0.0762485,0,0,0,765,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,50,787,56,534,197,1030,1002,24784,32800,16400,280,19,0,0,103,0,77,27,0,2749.09,0.0901107,19,19,0,197,534,1,55,131,130,19,2316,901,3555,3659448,0,0,51,36,30,40,0
240,4,51,764,0,39,725,1047,1033,24855,36200,18100,266,0,0,0,86,0,61,20,0,2678.09,0.0744509,0,0,0,725,39,0,0,256,10,0,75,0,139,0,0,0,0,0,0,0,0
240,2,50,761,0,0,761,1038,1047,24921,35800,17900,258,0,0,0,101,0,63,18,0,2612.09,0.0695366,0,0,0,761,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3,52,788,0,0,788,1047,1057,24844,39200,19600,284,0,0,0,114,0,68,23,0,2689.23,0.0808259,0,0,0,788,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,50,782,56,535,191,1015,978,24882,27720,13860,239,14,0,0,99,0,91,13,0,2651.23,0.0838137,14,14,0,191,535,0,56,111,114,14,2446,869,3747,3589241,0,0,51,35,30,40,0
241,4,51,784,0,53,731,1049,1025,24909,34880,17440,236,0,0,0,101,0,68,13,0,2624.23,0.0739804,0,0,0,731,53,0,0,229,7,0,110,0,186,0,0,0,0,0,0,0,0
241,2,50,762,0,0,762,1036,1025,24843,30000,15000,232,0,0,0,99,0,78,20,0,2690.23,0.0729634,0,0,0,762,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0
242,3,51,805,0,0,805,1034,1047,24848,33800,16900,262,0,0,0,122,0,78,27,0,2685.36,0.0686028,0,0,0,805,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,51,778,49,553,176,1003,976,24897,32920,16460,270,19,0,0,98,0,76,27,0,2636.36,0.0956432,19,19,0,176,553,0,49,110,141,19,2521,762,3905,2982007,0,0,42,29,25,36,0
242,4,51,777,0,61,716,1040,1004,24970,37160,18580,273,0,0,0,95,0,82,20,0,2563.36,0.0752359,0,0,0,716,61,0,0,268,5,0,137,0,226,0,0,0,0,0,0,0,0
242,2,50,739,0,0,739,1062,1014,24795,37800,18900,265,0,0,0,76,0,77,21,0,2738.36,0.0896743,0,0,0,739,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
243,3,51,786,0,0,786,1060,1025,24942,33800,16900,265,0,0,0,93,0,88,24,0,2591.49,0.0794486,0,0,0,786,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1,51,765,48,542,175,1019,1011,24904,30200,15100,252,13,0,0,83,0,74,21,0,2629.49,0.0800839,13,13,0,175,542,0,48,103,136,13,2532,665,3984,2667007,0,0,42,27,22,33,0
243,4,51,792,0,68,724,1054,986,24877,37560,18780,258,0,0,0,103,0,62,27,0,2656.49,0.0689817,0,0,0,724,68,0,0,243,15,0,155,0,251,0,0,0,0,0,0,0,0
243,2,50,741,0,0,741,1072,1002,24980,39200,19600,250,0,0,0,102,0,77,23,0,2553.49,0.0724434,0,0,0,741,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
244,3,51,803,0,0,803,1062,1043,24830,41600,20800,281,0,0,0,105,0,64,24,0,2703.61,0.0766713,0,0,0,803,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,51,771,50,544,177,1044,990,24957,30480,15240,244,12,0,0,100,0,72,22,0,2576.61,0.0870692,12,12,0,177,544,0,50,99,133,12,2596,712,4061,2792331,0,0,41,30,24,37,0
244,4,51,797,0,73,724,1048,995,24815,34760,17380,262,0,0,0,113,0,77,31,0,2718.61,0.0707266,0,0,0,724,73,0,0,247,15,0,169,0,266,0,0,0,0,0,0,0,0
244,2,50,759,0,0,759,1085,1012,24890,31400,15700,240,0,0,0,108,0,66,24,0,2643.61,0.0651401,0,0,0,759,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
245,3,51,809,0,0,809,1060,1003,24997,35800,17900,262,0,0,0,107,0,80,21,0,2536.73,0.0649907,0,0,0,809,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1,51,745,45,529,171,1050,998,24853,30880,15440,258,13,0,0,81,0,87,20,0,2680.73,0.0845346,13,13,0,171,529,0,45,94,151,13,2612,583,4113,2251586,0,0,33,25,19,33,0
245,4,51,781,0,74,707,1047,1012,24978,38920,19460,282,0,0,0,95,0,79,32,0,2555.73,0.078211,0,0,0,707,74,0,0,265,17,0,174,0,269,0,0,0,0,0,0,0,0
245,2,50,758,0,0,758,1061,1066,24814,35800,17900,263,0,0,0,97,0,75,23,0,2719.73,0.0841915,0,0,0,758,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0
246,3,51,792,0,0,792,1062,1031,24810,37200,18600,269,0,0,0,100,0,90,26,0,2723.85,0.0708584,0,0,0,792,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,51,751,45,541,165,1032,1026,24820,31520,15760,248,14,0,0,90,0,62,24,0,2713.85,0.0868113,14,14,0,165,541,0,45,100,134,14,2672,599,4201,2287955,0,0,31,24,20,33,0
246,4,51,768,0,78,690,1032,1046,24737,34920,17460,252,0,0,0,88,0,76,23,0,2796.85,0.0656663,0,0,0,690,78,0,0,232,20,0,190,0,283,0,0,0,0,0,0,0,0
246,2,50,754,0,0,754,1042,1085,24750,36200,18100,250,0,0,0,92,0,76,21,0,2783.85,0.0759702,0,0,0,754,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
247,3,51,773,0,0,773,1077,1031,24783,37200,18600,267,0,0,0,83,0,77,25,0,2750.96,0.0732217,0,0,0,773,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1,51,782,46,540,196,1045,1021,24907,29760,14880,249,16,0,0,113,0,56,26,0,2626.96,0.0860992,16,16,0,196,540,0,46,94,139,16,2713,533,4283,2054754,0,0,30,26,22,33,0
247,4,51,773,0,77,696,1053,1054,24856,32920,16460,240,0,0,0,98,0,76,17,0,2677.96,0.080093,0,0,0,696,77,0,0,213,27,0,197,0,279,0,0,0,0,0,0,0,0
247,2,50,761,0,0,761,1039,1064,24950,33600,16800,233,0,0,0,103,0,74,22,0,2583.96,0.0769019,0,0,0,761,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0
248,3,51,789,0,0,789,1081,995,24908,36400,18200,246,0,0,0,108,0,73,19,0,2626.07,0.0739505,0,0,0,789,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,51,759,45,540,174,1028,1012,24959,32360,16180,280,15,0,0,87,0,79,30,0,2575.07,0.0882715,15,15,0,174,540,0,45,126,139,15,2758,546,4317,2191486,0,0,31,24,23,35,0
248,4,51,779,0,82,697,1060,1019,24793,39240,19620,282,0,0,0,114,0,72,36,0,2741.07,0.0813475,0,0,0,697,82,0,0,263,19,0,205,0,285,0,0,0,0,0,0,0,0
248,2,50,757,1,0,756,1038,1044,24761,36200,18100,258,0,0,0,108,0,82,31,0,2773.07,0.0769035,0,0,0,756,0,0,1,258,0,0,14,5,18,19974,0,0,0,1,0,1,0
249,3,52,761,0,0,761,1069,992,24834,37800,18900,277,0,0,0,69,0,71,26,0,2700.17,0.0721447,0,0,0,761,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1,51,756,52,517,187,1014,1052,24836,28560,14280,241,11,0,0,101,0,73,30,0,2698.17,0.0795756,11,11,0,187,517,0,52,94,136,11,2755,592,4317,2390086,0,0,33,24,23,44,0
249,4,51,778,0,84,694,1046,1026,24872,33640,16820,269,0,0,0,100,0,76,25,0,2662.17,0.0698539,0,0,0,694,84,0,0,250,19,0,213,0,295,0,0,0,0,0,0,0,0
249,2,50,749,1,0,748,1044,1048,24874,36760,18380,261,0,0,0,102,0,89,22,0,2660.17,0.076604,0,0,0,748,0,0,1,260,1,0,14,5,18,19197,0,0,0,1,0,1,0
250,3,52,772,0,0,772,1063,964,24959,36600,18300,232,0,0,0,108,0,79,18,0,2575.27,0.0714331,0,0,0,772,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,51,757,58,509,190,1006,986,24847,29720,14860,251,15,0,0,107,0,73,33,0,2687.27,0.0944737,15,15,0,190,509,0,58,109,127,15,2717,571,4227,2402931,0,0,34,20,21,45,0
250,4,51,767,0,87,680,1054,1027,24876,32960,16480,247,0,0,0,101,0,85,27,0,2658.27,0.079137,0,0,0,680,87,0,0,227,20,0,228,0,319,0,0,0,0,0,0,0,0
250,2,50,772,0,0,772,1047,1062,24695,32400,16200,243,0,0,0,114,0,69,22,0,2839.27,0.0723659,0,0,0,772,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0
251,3,52,753,0,0,753,1061,948,24870,34800,17400,260,0,0,0,92,0,85,26,0,2664.37,0.0703626,0,0,0,753,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,51,739,60,510,169,1027,978,24881,31560,15780,263,15,0,0,92,0,83,27,0,2653.37,0.0904196,15,15,0,169,510,0,60,118,130,15,2714,631,4200,2727659,0,0,35,20,25,45,0
251,4,51,792,1,91,700,1068,1006,24964,36840,18420,267,0,0,0,116,0,63,28,0,2570.37,0.0806514,0,0,0,700,91,1,0,240,27,0,252,1,352,20391,0,0,1,0,0,0,0
251,2,50,779,0,0,779,1018,1039,24927,36800,18400,271,0,0,0,98,0,62,29,0,2607.37,0.0876318,0,0,0,779,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0
252,3,52,781,0,0,781,1063,998,24882,40400,20200,268,0,0,0,96,0,49,19,0,2652.46,0.0765622,0,0,0,781,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,50,737,62,505,170,1026,969,24931,27600,13800,233,17,0,0,88,0,68,22,0,2603.46,0.0840737,17,17,0,170,505,0,62,100,116,17,2710,713,4115,3154664,0,0,35,25,29,47,0
252,4,52,773,1,93,679,1049,1010,24757,34920,17460,265,0,0,0,96,0,92,23,0,2777.46,0.069771,0,0,0,679,93,0,1,245,20,0,247,1,352,46042,0,0,1,0,0,0,0
252,2,50,801,0,0,801,1033,1007,24784,38600,19300,274,0,0,0,112,0,69,21,0,2750.46,0.0708523,0,0,0,801,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0
253,3,52,783,0,0,783,1046,959,24831,34600,17300,257,0,0,0,96,0,66,28,0,2703.54,0.0656549,0,0,0,783,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1,51,757,60,507,190,1024,975,24904,28560,14280,240,14,0,0,109,0,61,28,0,2630.54,0.0943282,14,14,0,190,507,1,59,97,129,14,2722,722,4123,3123817,0,0,36,27,30,47,0
253,4,51,751,3,101,647,1030,1037,24833,33600,16800,240,0,0,0,85,0,89,18,0,2701.54,0.0795377,0,0,0,647,101,1,2,221,19,0,292,4,409,103756,0,0,2,0,0,1,0
253,2,50,791,0,0,791,1050,1008,24803,35800,17900,259,0,0,0,98,0,76,32,0,2731.54,0.0712554,0,0,0,791,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0
254,3,52,787,0,0,787,1040,1027,24865,37000,18500,254,0,0,0,97,0,63,30,0,2669.63,0.0781371,0,0,0,787,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,51,738,65,503,170,1016,1024,24761,34360,17180,287,25,0,0,87,0,77,29,0,2773.63,0.0921059,25,25,0,170,503,1,64,121,141,25,2739,775,4132,3389709,0,0,41,28,31,50,0
254,4,51,741,3,100,638,1023,1065,24889,36800,18400,253,1,0,0,88,0,71,27,0,2645.63,0.0804031,1,1,0,638,100,2,1,225,27,1,274,8,378,96046,0,0,2,1,1,1,0
254,2,50,794,0,0,794,1065,1003,24938,37400,18700,262,0,0,0,105,0,78,24,0,2596.63,0.0763001,0,0,0,794,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0
255,3,52,743,0,0,743,1041,1035,24819,40800,20400,270,0,0,0,85,0,89,40,0,2715.71,0.0721522,0,0,0,743,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,51,750,61,507,182,1003,1000,24969,28480,14240,230,13,0,0,101,0,64,25,0,2565.71,0.0807227,13,13,0,182,507,0,61,92,125,13,2677,710,4077,3166434,0,0,39,24,29,47,0
255,4,51,749,3,96,650,1028,1034,24900,34000,17000,246,0,0,0,109,0,74,27,0,2634.71,0.0718921,0,0,0,650,96,3,0,221,25,0,262,7,355,99900,0,0,3,1,1,0,0
255,2,50,777,0,0,777,1071,998,24775,36800,18400,260,0,0,0,82,0,78,21,0,2759.71,0.0694286,0,0,0,777,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
256,3,53,749,0,0,749,1050,980,24834,34000,17000,236,0,0,0,110,0,81,23,0,2700.79,0.0665616,0,0,0,749,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,50,733,64,501,168,999,1018,24845,27480,13740,239,20,0,0,89,0,76,30,0,2689.79,0.0900882,20,20,0,168,501,1,63,102,117,20,2608,748,4026,3169730,0,0,39,25,31,48,0
256,4,51,751,6,93,652,1011,1064,24830,33960,16980,269,2,0,0,94,0,63,29,0,2704.79,0.0774916,2,2,0,652,93,5,1,244,23,2,262,21,353,175271,0,0,5,1,1,1,0
256,2,50,768,0,0,768,1063,995,24949,34800,17400,237,0,0,0,90,0,69,30,0,2585.79,0.0749922,0,0,0,768,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3,53,740,0,0,740,1038,1017,24721,35400,17700,267,0,0,0,86,0,63,32,0,2813.87,0.0794351,0,0,0,740,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,50,753,64,496,193,1016,1021,24763,33680,16840,259,20,0,0,114,0,62,32,0,2771.87,0.0978818,20,20,0,193,496,1,63,94,145,20,2634,809,4065,3626869,0,0,42,26,32,47,0
257,4,51,752,9,92,651,1037,1072,24840,34120,17060,246,0,0,0,98,0,72,25,0,2694.87,0.0796464,0,0,0,651,92,7,2,215,31,0,262,46,342,326829,0,0,7,1,1,2,0
257,2,50,769,0,0,769,1058,1008,24767,38800,19400,259,0,0,0,103,0,82,20,0,2767.87,0.0743044,0,0,0,769,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0
258,3,53,747,0,0,747,1074,1014,24899,37600,18800,260,0,0,0,95,0,61,27,0,2635.94,0.0794878,0,0,0,747,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1,50,725,67,485,173,1025,996,24856,29720,14860,264,21,0,0,87,0,80,35,0,2678.94,0.0823002,21,21,0,173,485,0,67,120,123,21,2468,903,3889,4145086,0,0,46,26,37,54,0
258,4,51,771,11,93,667,1038,1023,24852,33040,16520,249,2,0,0,113,0,67,27,0,2682.94,0.0789821,2,2,0,667,93,10,1,229,18,2,255,76,333,463902,0,0,9,2,3,3,0
258,2,50,771,0,0,771,1048,974,24916,38000,19000,272,0,0,0,111,0,75,34,0,2618.94,0.0713368,0,0,0,771,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0
259,3,53,743,0,0,743,1074,1017,24939,32600,16300,237,0,0,0,94,0,73,25,0,2596.01,0.0701049,0,0,0,743,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1,50,702,64,466,172,1015,1060,24815,27480,13740,232,17,0,0,92,0,88,27,0,2720.01,0.0901394,17,17,0,172,466,0,64,99,116,17,2367,934,3826,4188283,0,0,47,26,37,52,0
259,4,51,750,10,93,647,1027,1027,24868,35240,17620,264,3,0,0,90,0,89,22,0,2667.01,0.0812029,3,3,0,647,93,8,2,238,23,3,259,63,345,436162,0,0,10,2,2,1,0
259,2,50,772,0,0,772,1018,1002,24827,33200,16600,250,0,0,0,95,0,74,20,0,2708.01,0.0689196,0,0,0,772,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
260,3,53,731,0,0,731,1057,1048,24772,37200,18600,266,0,0,0,82,0,71,23,0,2763.08,0.0796323,0,0,0,731,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1,50,718,60,464,194,1033,1054,24868,29560,14780,241,24,0,0,100,0,62,22,0,2667.08,0.0989816,24,24,0,194,464,0,60,92,125,24,2380,907,3894,3832158,0,0,45,27,37,48,0
260,4,51,781,11,107,663,1019,1015,24880,32920,16460,239,3,0,0,106,0,54,21,0,2655.08,0.0756814,3,3,0,663,107,9,2,211,25,3,287,68,377,451604,0,0,10,2,3,2,0
260,2,50,757,0,0,757,1013,1013,24806,36800,18400,260,0,0,0,92,0,80,27,0,2729.08,0.0815667,0,0,0,757,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
261,3,53,767,0,0,767,1041,1050,24869,37400,18700,252,0,0,0,103,0,44,23,0,2666.15,0.0742764,0,0,0,767,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,50,749,59,482,208,1043,1027,24973,28920,14460,245,20,0,0,110,0,48,31,0,2562.15,0.090226,20,20,0,208,482,0,59,106,119,20,2398,897,3952,4210969,0,0,47,28,40,45,0
261,4,51,798,12,105,681,1025,974,24918,34520,17260,257,3,0,0,125,0,78,30,0,2617.15,0.0806525,3,3,0,681,105,9,3,235,19,3,289,52,398,386942,0,0,11,2,3,3,0
261,2,50,759,0,0,759,1009,992,24897,37000,18500,257,0,0,0,97,0,68,27,0,2638.15,0.0741598,0,0,0,759,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0
262,3,53,781,0,0,781,1043,1058,24936,33400,16700,251,0,0,0,109,0,73,22,0,2599.21,0.0712874,0,0,0,781,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1,50,716,59,469,188,1035,1013,24762,27800,13900,251,13,0,0,82,0,81,34,0,2773.21,0.0885943,13,13,0,188,469,0,59,110,128,13,2295,871,3766,4121019,0,0,44,30,42,48,0
262,4,51,767,11,120,636,1007,1000,24813,38560,19280,292,4,0,0,95,0,92,34,0,2722.21,0.0758154,4,4,0,636,120,8,3,258,30,4,325,48,447,290422,0,0,9,2,4,4,0
262,2,50,752,0,1,751,1013,1025,24913,36000,18000,252,0,0,0,95,0,79,23,0,2622.21,0.0713013,0,0,0,751,1,0,0,252,0,0,1,0,2,0,0,0,0,0,0,0,0
263,3,53,779,0,0,779,1048,1075,24864,39000,19500,274,0,0,0,93,0,73,22,0,2671.27,0.0778207,0,0,0,779,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1,50,730,62,462,206,1049,994,24957,29560,14780,223,15,0,0,108,0,71,23,0,2578.27,0.0997559,15,15,0,206,462,0,62,101,107,15,2244,883,3735,4102110,0,0,49,32,42,47,0
263,4,51,766,11,130,625,1018,980,24860,33640,16820,243,4,0,0,92,0,68,26,0,2675.27,0.0705968,4,4,0,625,130,8,3,207,32,4,349,64,479,333577,0,0,9,3,5,5,0
263,2,50,779,0,1,778,1022,1013,24878,35800,17900,252,0,0,0,117,0,63,26,0,2657.27,0.0728392,0,0,0,778,1,0,0,252,0,0,1,0,2,0,0,0,0,0,0,0,0
264,3,53,786,0,1,785,1049,1049,24988,34960,17480,249,0,0,0,100,0,65,29,0,2547.33,0.0684942,0,0,0,785,1,0,0,248,1,0,5,0,6,0,0,0,0,0,0,0,0
264,1,50,722,68,469,185,1038,991,24875,29400,14700,265,20,0,0,86,0,71,22,0,2660.33,0.0872217,20,20,0,185,469,0,68,125,120,20,2271,995,3839,4566938,0,0,58,36,48,50,0
264,4,51,778,13,126,639,992,968,24714,34600,17300,245,3,0,0,103,0,67,23,0,2821.33,0.0795266,3,3,0,639,126,10,3,219,23,3,339,70,465,370625,0,0,11,3,5,5,0
264,2,50,777,0,8,769,1012,1038,24888,35200,17600,272,0,0,0,105,0,75,33,0,2647.33,0.0742255,0,0,0,769,8,0,0,272,0,0,18,0,33,0,0,0,0,0,0,0,0
265,3,53,784,0,1,783,1049,1034,24845,36200,18100,257,0,0,0,110,0,82,30,0,2690.39,0.0728642,0,0,0,783,1,0,0,257,0,0,5,0,6,0,0,0,0,0,0,0,0
265,1,50,722,64,479,179,1044,1040,24799,27280,13640,221,16,0,0,85,0,70,15,0,2736.39,0.0904875,16,16,0,179,479,0,64,93,112,16,2283,977,3909,4209802,0,0,56,35,45,46,0
265,4,51,774,14,142,618,982,967,24772,39480,19740,285,4,0,0,98,0,71,31,0,2763.39,0.0815414,4,4,0,618,142,10,4,240,41,4,374,78,550,374747,0,0,12,4,6,6,0
265,2,50,767,0,9,758,1003,1078,24892,34760,17380,252,0,0,0,90,0,88,12,0,2643.39,0.0752083,0,0,0,758,9,0,0,251,1,0,22,0,40,0,0,0,0,0,0,0,0
266,3,53,785,0,1,784,1058,998,24827,38600,19300,270,0,0,0,109,0,81,27,0,2708.44,0.0743201,0,0,0,784,1,0,0,270,0,0,5,0,6,0,0,0,0,0,0,0,0
266,1,50,724,63,485,176,1028,1035,24905,30280,15140,244,28,0,0,91,0,60,29,0,2630.44,0.100308,28,28,0,176,485,0,63,100,116,28,2278,922,3924,4086286,0,0,55,33,43,44,0
266,4,51,781,14,148,619,986,961,24966,31240,15620,235,6,0,0,112,0,83,22,0,2569.44,0.0699947,6,6,0,619,148,8,6,199,30,6,391,82,559,396640,0,0,12,4,6,6,0
266,2,50,769,0,14,755,1026,1051,24762,35200,17600,237,0,0,0,107,0,77,28,0,2773.44,0.0760469,0,0,0,755,14,0,0,237,0,0,33,0,54,0,0,0,0,0,0,0,0
