Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative, HasIntervention(Vaccine48),Vaccinated
1960.5,1,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.5,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,0,336,0,0,0,20,0,0,0,0,0,0,0,0
1961,1,0,0,1,270,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,2,276,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,3,284,0,0,0,6,0,0,0,0,0,0,0,0
1961,1,0,0,4,272,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,5,280,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,6,206,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,7,223,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,8,236,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,9,238,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,10,241,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,11,178,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,12,200,0,0,0,2,0,0,0,0,0,0,0,0
1961,1,0,0,13,177,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,14,208,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,15,177,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,16,179,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,17,166,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,18,157,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,19,166,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,20,153,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,21,153,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,22,148,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,23,151,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,24,146,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,25,145,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,26,119,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,27,129,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,28,137,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,29,129,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,30,125,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,31,109,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,32,85,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,33,106,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,34,120,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,35,107,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,36,104,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,37,88,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,38,87,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,39,110,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,40,77,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,41,87,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,42,91,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,43,76,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,44,92,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,45,92,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,47,81,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,48,73,0,0,0,2,0,0,0,0,0,0,0,0
1961,1,0,0,49,71,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,50,84,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,51,48,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,52,60,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,53,57,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,54,61,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,55,49,0,0,0,4,0,0,0,0,0,0,0,0
1961,1,0,0,56,60,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,57,41,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,58,49,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,59,45,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,60,41,0,0,0,3,0,0,0,0,0,0,0,0
1961,1,0,0,61,34,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,62,28,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,63,30,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,64,31,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,65,41,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,66,26,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,67,21,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,68,29,0,0,0,2,0,0,0,0,0,0,0,0
1961,1,0,0,69,30,0,0,0,3,0,0,0,0,0,0,0,0
1961,1,0,0,70,23,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,71,19,0,0,0,2,0,0,0,0,0,0,0,0
1961,1,0,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,73,24,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,74,16,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,75,18,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,76,14,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,77,3,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,78,8,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,79,14,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,80,10,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,84,3,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,85,4,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,86,3,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,87,6,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,88,3,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,89,6,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,0,366,0,0,0,17,0,0,0,0,0,0,0,0
1961,1,1,0,1,277,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,2,263,0,0,0,2,0,0,0,0,0,0,0,0
1961,1,1,0,3,302,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,4,303,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,5,283,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,6,226,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,7,221,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,8,241,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,9,219,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,10,263,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,11,177,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,12,183,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,13,191,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,14,195,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,15,211,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,16,178,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,17,165,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,18,185,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,19,155,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,20,158,0,0,0,2,0,0,0,0,0,0,0,0
1961,1,1,0,21,156,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,22,138,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,23,141,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,24,160,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,25,154,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,26,123,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,27,126,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,28,120,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,29,131,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,30,134,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,31,132,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,32,115,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,33,129,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,34,114,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,35,125,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,36,100,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,37,113,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,38,91,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,39,91,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,40,107,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,41,76,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,42,69,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,43,96,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,44,89,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,45,100,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,46,72,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,47,80,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,48,71,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,49,67,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,50,77,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,51,66,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,52,57,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,53,59,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,54,70,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,55,58,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,56,43,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,57,37,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,58,45,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,59,50,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,60,48,0,0,0,2,0,0,0,0,0,0,0,0
1961,1,1,0,61,38,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,62,37,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,63,47,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,64,30,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,65,38,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,66,29,0,0,0,2,0,0,0,0,0,0,0,0
1961,1,1,0,67,18,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,68,25,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,69,29,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,70,29,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,71,13,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,72,18,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,73,22,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,74,17,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,75,15,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,76,11,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,77,10,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,78,8,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,79,6,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,80,9,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,81,7,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,82,4,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,85,4,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,86,4,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,87,3,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,88,2,0,0,0,1,0,0,0,0,0,0,0,0
1961,1,1,0,89,5,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
